"family_id","canonical_key","n_flippers","valid","n_axis","n_diagonal","n_oblique","geometry_class","mean_distance_from_s","max_distance_from_s","mean_manhattan_from_s","max_manhattan_from_s","max_chebyshev_from_s","mean_pairwise_distance","adjacent_components","n_orientations","symmetry_count","gf2_rank","nullity","full_rank","reachable_states_log2","reachable_states","solutions_per_reachable_log2","solutions_per_reachable","distinct_move_rows","distinct_move_columns"
837,"-1:-2|-1:2|0:-2|2:2",4,TRUE,1,1,2,"mixed",2.32514076993644,2.82842712474619,3,4,2,1.91869125971184,3,8,1,21,4,FALSE,21,2097152,4,16,25,25
838,"-2:-2|-1:-1|0:-1|2:-2",4,TRUE,1,3,0,"mixed",2.01776695296637,2.82842712474619,2.75,4,2,1.81934853067379,1,8,1,25,0,TRUE,25,33554432,0,1,25,25
839,"-2:-2|-1:-1|1:-1|2:-2",4,TRUE,0,4,0,"diagonal_only",2.12132034355964,2.82842712474619,3,4,2,1.87858444539843,1,4,2,21,4,FALSE,21,2097152,4,16,25,25
840,"-2:-2|-1:-1|-1:0|2:-2",4,TRUE,1,3,0,"mixed",2.01776695296637,2.82842712474619,2.75,4,2,1.87858444539843,1,8,1,25,0,TRUE,25,33554432,0,1,25,25
841,"-2:-2|-1:-1|1:0|2:-2",4,TRUE,1,3,0,"mixed",2.01776695296637,2.82842712474619,2.75,4,2,2.00219124314841,1,8,1,17,8,FALSE,17,131072,8,256,25,25
842,"-1:-1|1:-1|2:-2|2:2",4,TRUE,0,4,0,"diagonal_only",2.12132034355964,2.82842712474619,3,4,2,2.02000580163574,1,8,1,21,4,FALSE,21,2097152,4,16,25,25
843,"-1:0|1:-1|2:-2|2:2",4,TRUE,1,3,0,"mixed",2.01776695296637,2.82842712474619,2.75,4,2,2.06142715787305,1,8,1,25,0,TRUE,25,33554432,0,1,25,25
844,"-1:-1|1:1|2:-2|2:2",4,TRUE,0,4,0,"diagonal_only",2.12132034355964,2.82842712474619,3,4,2,2.10284851411036,1,8,1,21,4,FALSE,21,2097152,4,16,25,25
845,"-2:-2|-2:2|-1:-1|2:-2",4,TRUE,0,4,0,"diagonal_only",2.47487373415292,2.82842712474619,3.5,4,2,1.92000580163574,1,4,2,25,0,TRUE,25,33554432,0,1,25,25
846,"-2:-1|1:-1|2:-2|2:2",4,TRUE,0,3,1,"off_axis",2.32678394734132,2.82842712474619,3.25,4,2,1.9607698869111,1,8,1,25,0,TRUE,25,33554432,0,1,25,25
847,"-2:-2|-1:-1|0:2|2:-2",4,TRUE,1,3,0,"mixed",2.26776695296637,2.82842712474619,3,4,2,2.04295532842377,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
848,"-2:-1|1:1|2:-2|2:2",4,TRUE,0,3,1,"off_axis",2.32678394734132,2.82842712474619,3.25,4,2,2.04361259938572,1,8,1,21,4,FALSE,21,2097152,4,16,25,25
849,"-2:-2|-1:-1|2:-2|2:2",4,TRUE,0,4,0,"diagonal_only",2.47487373415292,2.82842712474619,3.5,4,2,1.97924171636038,1,8,1,21,4,FALSE,21,2097152,4,16,25,25
850,"-2:-2|-1:0|0:-1|2:-2",4,TRUE,2,2,0,"mixed",1.9142135623731,2.82842712474619,2.5,4,2,1.9607698869111,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
851,"-1:-1|1:0|2:-2|2:2",4,TRUE,1,3,0,"mixed",2.01776695296637,2.82842712474619,2.75,4,2,2.08437668466108,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
852,"-1:0|1:0|2:-2|2:2",4,TRUE,2,2,0,"mixed",1.9142135623731,2.82842712474619,2.5,4,2,2.07858444539843,2,4,2,25,0,TRUE,25,33554432,0,1,25,25
853,"-2:-2|-2:2|-1:0|2:-2",4,TRUE,1,3,0,"mixed",2.37132034355964,2.82842712474619,3.25,4,2,2.02000580163574,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
854,"-2:-1|1:0|2:-2|2:2",4,TRUE,1,2,1,"mixed",2.22323055674804,2.82842712474619,3,4,2,2.02514076993644,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
855,"-2:-2|-2:2|-1:0|2:0",4,TRUE,2,2,0,"mixed",2.16421356237309,2.82842712474619,2.75,4,2,2.06011261594915,3,4,2,25,0,TRUE,25,33554432,0,1,25,25
856,"-2:-2|-1:0|1:0|2:-2",4,TRUE,2,2,0,"mixed",1.9142135623731,2.82842712474619,2.5,4,2,2.07858444539843,2,4,2,21,4,FALSE,21,2097152,4,16,25,25
857,"-1:-1|0:-1|2:-2|2:2",4,TRUE,1,3,0,"mixed",2.01776695296637,2.82842712474619,2.75,4,2,2.02000580163574,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
858,"-1:0|0:-1|2:-2|2:2",4,TRUE,2,2,0,"mixed",1.9142135623731,2.82842712474619,2.5,4,2,2.07924171636038,2,8,1,21,4,FALSE,21,2097152,4,16,25,25
859,"-1:-1|0:1|2:-2|2:2",4,TRUE,1,3,0,"mixed",2.01776695296637,2.82842712474619,2.75,4,2,2.14361259938572,2,8,1,21,4,FALSE,21,2097152,4,16,25,25
860,"-2:-1|0:-1|2:-2|2:2",4,TRUE,1,2,1,"mixed",2.22323055674804,2.82842712474619,3,4,2,2.0607698869111,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
861,"-2:-2|-1:0|0:2|2:-2",4,TRUE,2,2,0,"mixed",2.16421356237309,2.82842712474619,2.75,4,2,2.14295532842377,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
862,"-2:-1|0:1|2:-2|2:2",4,TRUE,1,2,1,"mixed",2.22323055674804,2.82842712474619,3,4,2,2.14361259938572,2,8,1,21,4,FALSE,21,2097152,4,16,25,25
863,"-2:-2|-1:0|2:-2|2:2",4,TRUE,1,3,0,"mixed",2.37132034355964,2.82842712474619,3.25,4,2,2.07924171636038,2,8,1,21,4,FALSE,21,2097152,4,16,25,25
864,"-1:-1|-1:0|2:-2|2:2",4,TRUE,1,3,0,"mixed",2.01776695296637,2.82842712474619,2.75,4,2,2.07924171636038,2,8,1,21,4,FALSE,21,2097152,4,16,25,25
865,"-1:-1|-1:1|2:-2|2:2",4,TRUE,0,4,0,"diagonal_only",2.12132034355964,2.82842712474619,3,4,2,2.16142715787305,2,4,2,21,4,FALSE,21,2097152,4,16,25,25
866,"-2:-1|-1:-1|2:-2|2:2",4,TRUE,0,3,1,"off_axis",2.32678394734132,2.82842712474619,3.25,4,2,2.00219124314841,1,8,1,25,0,TRUE,25,33554432,0,1,25,25
867,"-2:-2|-1:1|0:2|2:-2",4,TRUE,1,3,0,"mixed",2.26776695296637,2.82842712474619,3,4,2,2.10219124314841,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
868,"-2:-1|-1:1|2:-2|2:2",4,TRUE,0,3,1,"off_axis",2.32678394734132,2.82842712474619,3.25,4,2,2.12579804089839,2,8,1,21,4,FALSE,21,2097152,4,16,25,25
869,"-2:-2|-1:1|2:-2|2:2",4,TRUE,0,4,0,"diagonal_only",2.47487373415292,2.82842712474619,3.5,4,2,2.06142715787305,2,4,2,25,0,TRUE,25,33554432,0,1,25,25
870,"-2:-1|-1:0|2:-2|2:2",4,TRUE,1,2,1,"mixed",2.22323055674804,2.82842712474619,3,4,2,2.06142715787305,1,8,1,25,0,TRUE,25,33554432,0,1,25,25
871,"-2:-2|-2:2|1:0|2:0",4,TRUE,2,2,0,"mixed",2.16421356237309,2.82842712474619,2.75,4,2,2.07858444539843,2,4,2,25,0,TRUE,25,33554432,0,1,25,25
872,"-2:-2|-2:2|2:-2|2:2",4,TRUE,0,4,0,"diagonal_only",2.82842712474619,2.82842712474619,4,4,2,1.8142135623731,2,1,8,17,8,FALSE,17,131072,8,256,25,25
873,"-2:-1|-2:0|2:-2|2:2",4,TRUE,1,2,1,"mixed",2.47323055674804,2.82842712474619,3.25,4,2,2.00153397218646,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
874,"-2:-1|-2:1|2:-2|2:2",4,TRUE,0,2,2,"off_axis",2.53224755112299,2.82842712474619,3.5,4,2,2.04295532842377,2,4,2,21,4,FALSE,21,2097152,4,16,25,25
875,"-1:-1|0:-1|1:-1|2:-2",4,TRUE,1,3,0,"mixed",1.6642135623731,2.82842712474619,2.25,4,2,1.65432037668651,1,8,1,25,0,TRUE,25,33554432,0,1,25,25
876,"-2:-1|0:-1|1:-1|2:-2",4,TRUE,1,2,1,"mixed",1.86967716615477,2.82842712474619,2.5,4,2,1.75432037668651,1,8,1,25,0,TRUE,25,33554432,0,1,25,25
877,"-2:-2|-1:-1|-1:0|0:-1",4,TRUE,2,2,0,"mixed",1.56066017177982,2.82842712474619,2,4,2,1.55432037668651,1,4,2,25,0,TRUE,25,33554432,0,1,25,25
878,"-1:0|0:-1|1:-1|2:-2",4,TRUE,2,2,0,"mixed",1.56066017177982,2.82842712474619,2,4,2,1.73716308916112,1,8,1,21,4,FALSE,21,2097152,4,16,25,25
879,"-2:-2|-1:-1|-1:0|0:2",4,TRUE,2,2,0,"mixed",1.81066017177982,2.82842712474619,2.25,4,2,1.86011261594915,2,8,1,21,4,FALSE,21,2097152,4,16,25,25
880,"-1:-1|1:-1|1:0|2:-2",4,TRUE,1,3,0,"mixed",1.6642135623731,2.82842712474619,2.25,4,2,1.77792717443648,1,8,1,21,4,FALSE,21,2097152,4,16,25,25
881,"-1:0|1:-1|1:0|2:-2",4,TRUE,2,2,0,"mixed",1.56066017177982,2.82842712474619,2,4,2,1.79574173292382,1,8,1,25,0,TRUE,25,33554432,0,1,25,25
882,"-1:-1|0:1|1:1|2:2",4,TRUE,1,3,0,"mixed",1.6642135623731,2.82842712474619,2.25,4,2,1.92000580163574,1,8,1,21,4,FALSE,21,2097152,4,16,25,25
883,"-1:-2|1:0|1:1|2:2",4,TRUE,1,2,1,"mixed",1.86967716615477,2.82842712474619,2.5,4,2,2.00219124314841,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
884,"-2:-1|1:-1|1:0|2:-2",4,TRUE,1,2,1,"mixed",1.86967716615477,2.82842712474619,2.5,4,2,1.77792717443648,1,8,1,25,0,TRUE,25,33554432,0,1,25,25
885,"-2:-2|-1:-1|-1:0|2:0",4,TRUE,2,2,0,"mixed",1.81066017177982,2.82842712474619,2.25,4,2,1.83650581819917,2,8,1,21,4,FALSE,21,2097152,4,16,25,25
886,"-1:-2|0:1|1:1|2:2",4,TRUE,1,2,1,"mixed",1.86967716615477,2.82842712474619,2.5,4,2,1.94295532842377,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
887,"-2:-2|-1:-1|-1:0|2:2",4,TRUE,1,3,0,"mixed",2.01776695296637,2.82842712474619,2.75,4,2,1.97924171636038,1,8,1,21,4,FALSE,21,2097152,4,16,25,25
888,"-2:-1|-1:-1|1:-1|2:-2",4,TRUE,0,3,1,"off_axis",1.97323055674804,2.82842712474619,2.75,4,2,1.79574173292382,1,8,1,17,8,FALSE,17,131072,8,256,25,25
889,"-1:-1|-1:0|1:-1|2:-2",4,TRUE,1,3,0,"mixed",1.6642135623731,2.82842712474619,2.25,4,2,1.83716308916112,1,8,1,25,0,TRUE,25,33554432,0,1,25,25
890,"-2:-2|-1:-1|-1:1|0:2",4,TRUE,1,3,0,"mixed",1.9142135623731,2.82842712474619,2.5,4,2,1.91934853067379,1,8,1,21,4,FALSE,21,2097152,4,16,25,25
891,"-1:-1|1:-1|1:1|2:-2",4,TRUE,0,4,0,"diagonal_only",1.76776695296637,2.82842712474619,2.5,4,2,1.97858444539843,1,4,2,25,0,TRUE,25,33554432,0,1,25,25
892,"-1:-1|0:1|1:-1|2:-2",4,TRUE,1,3,0,"mixed",1.6642135623731,2.82842712474619,2.25,4,2,1.9607698869111,1,8,1,25,0,TRUE,25,33554432,0,1,25,25
893,"-1:-1|-1:1|1:-1|2:-2",4,TRUE,0,4,0,"diagonal_only",1.76776695296637,2.82842712474619,2.5,4,2,2.03782036012307,1,8,1,21,4,FALSE,21,2097152,4,16,25,25
894,"-1:-2|1:-1|1:1|2:2",4,TRUE,0,3,1,"off_axis",1.97323055674804,2.82842712474619,2.75,4,2,2.08437668466108,2,8,1,21,4,FALSE,21,2097152,4,16,25,25
895,"-1:-1|1:-1|1:2|2:-2",4,TRUE,0,3,1,"off_axis",1.97323055674804,2.82842712474619,2.75,4,2,1.97858444539843,1,8,1,25,0,TRUE,25,33554432,0,1,25,25
896,"-1:-1|0:2|1:-1|2:-2",4,TRUE,1,3,0,"mixed",1.9142135623731,2.82842712474619,2.5,4,2,2.00153397218646,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
897,"-1:-1|-1:2|1:-1|2:-2",4,TRUE,0,3,1,"off_axis",1.97323055674804,2.82842712474619,2.75,4,2,2.0607698869111,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
898,"-2:-2|-1:-1|-1:1|2:2",4,TRUE,0,4,0,"diagonal_only",2.12132034355964,2.82842712474619,3,4,2,2.06142715787305,1,8,1,21,4,FALSE,21,2097152,4,16,25,25
899,"-2:-1|-1:0|1:-1|2:-2",4,TRUE,1,2,1,"mixed",1.86967716615477,2.82842712474619,2.5,4,2,1.87858444539843,1,8,1,21,4,FALSE,21,2097152,4,16,25,25
900,"-2:-1|-2:0|1:-1|2:-2",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,1.87792717443648,1,8,1,25,0,TRUE,25,33554432,0,1,25,25
901,"-1:0|1:-1|1:2|2:-2",4,TRUE,1,2,1,"mixed",1.86967716615477,2.82842712474619,2.5,4,2,2.02000580163574,1,8,1,21,4,FALSE,21,2097152,4,16,25,25
902,"-1:-1|1:-2|1:1|2:2",4,TRUE,0,3,1,"off_axis",1.97323055674804,2.82842712474619,2.75,4,2,2.06142715787305,1,8,1,21,4,FALSE,21,2097152,4,16,25,25
903,"-1:-2|1:-2|1:1|2:2",4,TRUE,0,2,2,"off_axis",2.17869416052972,2.82842712474619,3,4,2,2.0607698869111,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
904,"-2:-1|1:-1|1:2|2:-2",4,TRUE,0,2,2,"off_axis",2.17869416052972,2.82842712474619,3,4,2,1.97858444539843,1,4,2,25,0,TRUE,25,33554432,0,1,25,25
905,"-2:-1|0:2|1:-1|2:-2",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,2.0607698869111,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
906,"-2:-1|-1:2|1:-1|2:-2",4,TRUE,0,2,2,"off_axis",2.17869416052972,2.82842712474619,3,4,2,2.08437668466108,2,8,1,21,4,FALSE,21,2097152,4,16,25,25
907,"-2:-2|-1:-1|0:1|0:2",4,TRUE,2,2,0,"mixed",1.81066017177982,2.82842712474619,2.25,4,2,1.91934853067379,1,8,1,21,4,FALSE,21,2097152,4,16,25,25
908,"-1:0|0:-1|1:1|2:2",4,TRUE,2,2,0,"mixed",1.56066017177982,2.82842712474619,2,4,2,1.92000580163574,1,4,2,25,0,TRUE,25,33554432,0,1,25,25
909,"-1:-1|-1:0|1:1|2:2",4,TRUE,1,3,0,"mixed",1.6642135623731,2.82842712474619,2.25,4,2,1.97924171636038,1,8,1,21,4,FALSE,21,2097152,4,16,25,25
910,"-1:-2|0:-1|1:1|2:2",4,TRUE,1,2,1,"mixed",1.86967716615477,2.82842712474619,2.5,4,2,2.04361259938572,1,8,1,21,4,FALSE,21,2097152,4,16,25,25
911,"-1:0|0:-2|1:1|2:2",4,TRUE,2,2,0,"mixed",1.81066017177982,2.82842712474619,2.25,4,2,2.04295532842377,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
912,"-1:-2|-1:0|1:1|2:2",4,TRUE,1,2,1,"mixed",1.86967716615477,2.82842712474619,2.5,4,2,2.10219124314841,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
913,"-2:-2|-1:-1|0:1|2:2",4,TRUE,1,3,0,"mixed",2.01776695296637,2.82842712474619,2.75,4,2,2.10284851411036,1,8,1,21,4,FALSE,21,2097152,4,16,25,25
914,"-1:-1|0:-2|1:1|2:2",4,TRUE,1,3,0,"mixed",1.9142135623731,2.82842712474619,2.5,4,2,2.06142715787305,1,8,1,21,4,FALSE,21,2097152,4,16,25,25
915,"-1:-2|0:-2|1:1|2:2",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,2.04295532842377,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
916,"-2:-2|-1:-1|0:2|2:0",4,TRUE,2,2,0,"mixed",2.06066017177982,2.82842712474619,2.5,4,2,2.14295532842377,3,4,2,25,0,TRUE,25,33554432,0,1,25,25
917,"-2:-1|0:-2|1:1|2:2",4,TRUE,1,2,1,"mixed",2.11967716615477,2.82842712474619,2.75,4,2,2.16656212617375,3,8,1,21,4,FALSE,21,2097152,4,16,25,25
918,"-1:-2|-1:-1|1:1|2:2",4,TRUE,0,3,1,"off_axis",1.97323055674804,2.82842712474619,2.75,4,2,2.10284851411036,1,8,1,21,4,FALSE,21,2097152,4,16,25,25
919,"-2:-2|-1:-1|1:1|2:2",4,TRUE,0,4,0,"diagonal_only",2.12132034355964,2.82842712474619,3,4,2,2.12132034355964,1,2,4,5,20,FALSE,5,32,20,1048576,5,5
920,"-2:-1|-1:-2|1:1|2:2",4,TRUE,0,2,2,"off_axis",2.17869416052972,2.82842712474619,3,4,2,2.1672193971357,2,4,2,17,8,FALSE,17,131072,8,256,25,25
921,"-2:-1|-1:-1|0:-1|2:-2",4,TRUE,1,2,1,"mixed",1.86967716615477,2.82842712474619,2.5,4,2,1.73650581819918,1,8,1,25,0,TRUE,25,33554432,0,1,25,25
922,"-1:-1|0:-1|1:0|2:-2",4,TRUE,2,2,0,"mixed",1.56066017177982,2.82842712474619,2,4,2,1.76011261594915,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
923,"-1:-1|-1:0|0:-1|2:-2",4,TRUE,2,2,0,"mixed",1.56066017177982,2.82842712474619,2,4,2,1.69574173292382,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
924,"-2:-2|-1:0|-1:1|0:2",4,TRUE,2,2,0,"mixed",1.81066017177982,2.82842712474619,2.25,4,2,1.86011261594915,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
925,"-1:-1|0:-1|1:1|2:-2",4,TRUE,1,3,0,"mixed",1.6642135623731,2.82842712474619,2.25,4,2,1.94295532842377,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
926,"-1:-1|0:-1|0:1|2:-2",4,TRUE,2,2,0,"mixed",1.56066017177982,2.82842712474619,2,4,2,1.87792717443648,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
927,"-1:-1|-1:1|0:-1|2:-2",4,TRUE,1,3,0,"mixed",1.6642135623731,2.82842712474619,2.25,4,2,1.91934853067379,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
928,"-1:-2|1:-1|1:0|2:2",4,TRUE,1,2,1,"mixed",1.86967716615477,2.82842712474619,2.5,4,2,2.02514076993644,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
929,"-1:-1|0:-1|1:2|2:-2",4,TRUE,1,2,1,"mixed",1.86967716615477,2.82842712474619,2.5,4,2,1.94295532842377,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
930,"-1:-1|0:-1|0:2|2:-2",4,TRUE,2,2,0,"mixed",1.81066017177982,2.82842712474619,2.25,4,2,1.91869125971184,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
931,"-1:-1|-1:2|0:-1|2:-2",4,TRUE,1,2,1,"mixed",1.86967716615477,2.82842712474619,2.5,4,2,1.94229805746182,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
932,"-2:-2|-1:0|-1:1|2:2",4,TRUE,1,3,0,"mixed",2.01776695296637,2.82842712474619,2.75,4,2,2.00219124314841,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
933,"-2:-1|0:-1|1:0|2:-2",4,TRUE,2,1,1,"mixed",1.76612377556149,2.82842712474619,2.25,4,2,1.86011261594915,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
934,"-2:-1|-1:0|0:-1|2:-2",4,TRUE,2,1,1,"mixed",1.76612377556149,2.82842712474619,2.25,4,2,1.83716308916112,1,8,1,25,0,TRUE,25,33554432,0,1,25,25
935,"-2:-1|-2:0|0:-1|2:-2",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,1.91869125971184,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
936,"-1:-1|1:0|1:2|2:-2",4,TRUE,1,2,1,"mixed",1.86967716615477,2.82842712474619,2.5,4,2,2.04295532842377,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
937,"-1:0|1:-2|1:0|2:2",4,TRUE,2,1,1,"mixed",1.76612377556149,2.82842712474619,2.25,4,2,2.03716308916112,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
938,"-1:-1|1:-2|1:0|2:2",4,TRUE,1,2,1,"mixed",1.86967716615477,2.82842712474619,2.5,4,2,2.04295532842377,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
939,"-1:-2|1:-2|1:0|2:2",4,TRUE,1,1,2,"mixed",2.07514076993644,2.82842712474619,2.75,4,2,2.10153397218646,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
940,"-2:-1|0:-1|1:2|2:-2",4,TRUE,1,1,2,"mixed",2.07514076993644,2.82842712474619,2.75,4,2,2.04295532842377,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
941,"-2:-1|0:-1|0:2|2:-2",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.07792717443648,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
942,"-2:-1|-1:2|0:-1|2:-2",4,TRUE,1,1,2,"mixed",2.07514076993644,2.82842712474619,2.75,4,2,2.0659048552118,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
943,"-1:0|0:-1|1:0|2:-2",4,TRUE,3,1,0,"mixed",1.45710678118655,2.82842712474619,1.75,4,2,1.79574173292382,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
944,"-2:-2|-1:0|0:-1|0:2",4,TRUE,3,1,0,"mixed",1.70710678118655,2.82842712474619,2,4,2,1.91869125971184,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
945,"-1:-1|0:1|1:0|2:2",4,TRUE,2,2,0,"mixed",1.56066017177982,2.82842712474619,2,4,2,1.94295532842377,2,4,2,25,0,TRUE,25,33554432,0,1,25,25
946,"-1:-2|0:1|1:0|2:2",4,TRUE,2,1,1,"mixed",1.76612377556149,2.82842712474619,2.25,4,2,2.02514076993644,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
947,"-2:-2|-1:0|0:-1|2:2",4,TRUE,2,2,0,"mixed",1.9142135623731,2.82842712474619,2.5,4,2,2.06142715787305,2,4,2,25,0,TRUE,25,33554432,0,1,25,25
948,"-2:-2|-1:0|0:1|0:2",4,TRUE,3,1,0,"mixed",1.70710678118655,2.82842712474619,2,4,2,1.87792717443648,2,8,1,21,4,FALSE,21,2097152,4,16,25,25
949,"-1:-1|0:1|1:0|2:-2",4,TRUE,2,2,0,"mixed",1.56066017177982,2.82842712474619,2,4,2,1.94295532842377,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
950,"-1:0|0:-1|0:1|2:-2",4,TRUE,3,1,0,"mixed",1.45710678118655,2.82842712474619,1.75,4,2,1.85497764764846,2,8,1,21,4,FALSE,21,2097152,4,16,25,25
951,"-1:-1|-1:0|0:1|2:2",4,TRUE,2,2,0,"mixed",1.56066017177982,2.82842712474619,2,4,2,1.87858444539843,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
952,"-1:-2|0:-1|1:0|2:2",4,TRUE,2,1,1,"mixed",1.76612377556149,2.82842712474619,2.25,4,2,2.00219124314841,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
953,"-1:0|0:-1|1:2|2:-2",4,TRUE,2,1,1,"mixed",1.76612377556149,2.82842712474619,2.25,4,2,2.00219124314841,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
954,"-1:0|0:-1|0:2|2:-2",4,TRUE,3,1,0,"mixed",1.70710678118655,2.82842712474619,2,4,2,1.97792717443648,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
955,"-1:-2|-1:0|0:1|2:2",4,TRUE,2,1,1,"mixed",1.76612377556149,2.82842712474619,2.25,4,2,2.00153397218646,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
956,"-2:-2|-1:0|0:1|2:2",4,TRUE,2,2,0,"mixed",1.9142135623731,2.82842712474619,2.5,4,2,2.06142715787305,2,4,2,25,0,TRUE,25,33554432,0,1,25,25
957,"-1:-1|0:2|1:0|2:-2",4,TRUE,2,2,0,"mixed",1.81066017177982,2.82842712474619,2.25,4,2,2.0659048552118,3,8,1,21,4,FALSE,21,2097152,4,16,25,25
958,"-1:0|0:-2|1:0|2:2",4,TRUE,3,1,0,"mixed",1.70710678118655,2.82842712474619,2,4,2,2.06011261594915,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
959,"-1:-1|0:-2|1:0|2:2",4,TRUE,2,2,0,"mixed",1.81066017177982,2.82842712474619,2.25,4,2,2.04295532842377,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
960,"-1:-2|0:-2|1:0|2:2",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.08371941369913,3,8,1,21,4,FALSE,21,2097152,4,16,25,25
961,"-2:-1|0:2|1:0|2:-2",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.12514076993644,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
962,"-2:-2|-1:0|0:2|2:0",4,TRUE,3,1,0,"mixed",1.95710678118655,2.82842712474619,2.25,4,2,2.16011261594915,4,8,1,25,0,TRUE,25,33554432,0,1,25,25
963,"-2:-1|0:-2|1:0|2:2",4,TRUE,2,1,1,"mixed",2.01612377556149,2.82842712474619,2.5,4,2,2.14809029672447,4,8,1,21,4,FALSE,21,2097152,4,16,25,25
964,"-1:-1|-1:0|1:0|2:-2",4,TRUE,2,2,0,"mixed",1.56066017177982,2.82842712474619,2,4,2,1.87792717443648,2,8,1,21,4,FALSE,21,2097152,4,16,25,25
965,"-1:-1|-1:1|1:0|2:-2",4,TRUE,1,3,0,"mixed",1.6642135623731,2.82842712474619,2.25,4,2,2.04295532842377,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
966,"-1:-1|-1:2|1:0|2:-2",4,TRUE,1,2,1,"mixed",1.86967716615477,2.82842712474619,2.5,4,2,2.12514076993644,3,8,1,25,0,TRUE,25,33554432,0,1,25,25
967,"-2:-1|-1:-1|1:0|2:-2",4,TRUE,1,2,1,"mixed",1.86967716615477,2.82842712474619,2.5,4,2,1.88371941369913,1,8,1,21,4,FALSE,21,2097152,4,16,25,25
968,"-2:-2|-1:0|1:-1|2:0",4,TRUE,2,2,0,"mixed",1.81066017177982,2.82842712474619,2.25,4,2,1.96011261594915,2,8,1,21,4,FALSE,21,2097152,4,16,25,25
969,"-1:-2|0:1|1:-1|2:2",4,TRUE,1,2,1,"mixed",1.86967716615477,2.82842712474619,2.5,4,2,2.08951165296178,3,8,1,21,4,FALSE,21,2097152,4,16,25,25
970,"-2:-2|-1:0|1:-1|2:2",4,TRUE,1,3,0,"mixed",2.01776695296637,2.82842712474619,2.75,4,2,2.12579804089839,2,8,1,21,4,FALSE,21,2097152,4,16,25,25
971,"-1:-1|-1:0|1:0|2:2",4,TRUE,2,2,0,"mixed",1.56066017177982,2.82842712474619,2,4,2,1.93716308916112,2,8,1,25,0,TRUE,25,33554432,0,1,25,25
